prev_id,curr_id,n,prev_title,curr_title,type
1955961,18938265,85,Smells_Like_Nirvana,"\"Weird_Al\"_Yankovic",link
15580374,1362990,41,Main_Page,"\"Pimpernel\"_Smith",other
,18938265,3683,other-wikipedia,"\"Weird_Al\"_Yankovic",other
33622887,25033979,10,Conditions_of_My_Parole,"\"C\"_is_for_(Please_Insert_Sophomoric_Genitalia_Reference_HERE)",link
10077425,37813210,29,Alutiiq_language,Where_Are_Your_Keys?,link
36809740,18938265,14,Radioactive_(Imagine_Dragons_song),"\"Weird_Al\"_Yankovic",link
,4213160,10,other-other,$_(film),other
33109636,27653497,17,List_of_Chinese_cultural_relics_forbidden_to_be_exhibited_abroad,"\"Five_stars_rise_in_the_East\"_arm_protector",other
37656763,18938265,32,Thrift_Shop,"\"Weird_Al\"_Yankovic",link
18527630,18938265,16,"Eat_It_(\"Weird_Al\"_Yankovic_album)","\"Weird_Al\"_Yankovic",link
207953,31466526,41,Michael_Schenker,"\"Unplugged\"_Live",link
5644,331586,13,Comedy_film,"\"Crocodile\"_Dundee",link
,7630017,1478,other-google,"\"Weird_Al\"_Yankovic_discography",other
2300912,18938265,19,Party_All_the_Time,"\"Weird_Al\"_Yankovic",link
2301720,16252712,11,Kinsey_Millhone,"\"N\"_Is_for_Noose",link
269859,12571133,11,A_Perfect_Circle,"\"V\"_Is_for_Vagina",other
420150,38499517,12,The_State_and_Revolution,"\"Left-Wing\"_Communism:_An_Infantile_Disorder",link
739408,18938265,102,Eat_It,"\"Weird_Al\"_Yankovic",link
1893465,25033979,30,Carina_Round,"\"C\"_is_for_(Please_Insert_Sophomoric_Genitalia_Reference_HERE)",other
1130388,3564374,18,Robert_LeFevre,"\"I_AM\"_Activity",link
,18938265,1580,other-bing,"\"Weird_Al\"_Yankovic",other
1412241,18938265,10,The_Late_Late_Show_with_Craig_Ferguson,"\"Weird_Al\"_Yankovic",other
,10231968,14,other-google,$_(disambiguation),other
643649,331586,85,List_of_most_watched_television_broadcasts,"\"Crocodile\"_Dundee",link
21163352,563697,10,Master_Harold...and_the_Boys_(2010_film),"\"Master_Harold\"...and_the_Boys",link
681810,18938265,99,"Running_with_Scissors_(\"Weird_Al\"_Yankovic_album)","\"Weird_Al\"_Yankovic",link
10040606,331586,38,List_of_Australian_films,"\"Crocodile\"_Dundee",other
12439517,1261557,13,Hansa_Tonstudio,Heroes,link
209416,18938265,44,Ben_Folds,"\"Weird_Al\"_Yankovic",link
25033979,12571133,26,"\"C\"_is_for_(Please_Insert_Sophomoric_Genitalia_Reference_HERE)","\"V\"_Is_for_Vagina",link
7198320,18938265,24,Weasel_Stomping_Day,"\"Weird_Al\"_Yankovic",link
681830,18938265,87,Dare_to_Be_Stupid,"\"Weird_Al\"_Yankovic",link
4196662,18938265,27,Jordan_Peele,"\"Weird_Al\"_Yankovic",link
17080248,18938265,51,Beat_It,"\"Weird_Al\"_Yankovic",link
,44783572,13,other-google,"\"Free_Albania\"_National_Committee",other
19924718,331586,12,Hello_Kitty's_Furry_Tale_Theater,"\"Crocodile\"_Dundee",other
22825519,23158690,11,Anca_Petrescu,"\"Ion_Mincu\"_University_of_Architecture_and_Urbanism",other
4109077,18938265,14,Money_for_Nothing/Beverly_Hillbillies*,"\"Weird_Al\"_Yankovic",link
525018,1261557,15,Hunky_Dory,Heroes,link
85307,18938265,25,Huey_Lewis_and_the_News,"\"Weird_Al\"_Yankovic",link
1053554,18938265,94,Gangsta's_Paradise,"\"Weird_Al\"_Yankovic",link
,37813210,11,other-empty,Where_Are_Your_Keys?,other
1367146,5400322,475,Mount_Eerie,"\"No_Flashlight\":_Songs_of_the_Fulfilled_Night",link
,1261557,1904,other-google,Heroes,other
432147,18938265,10,Charles_Nelson_Reilly,"\"Weird_Al\"_Yankovic",link
16173682,18938265,14,List_of_keytarists,"\"Weird_Al\"_Yankovic",link
,16079543,23,other-empty,"\"V\"_Is_for_Viagra._The_Remixes",other
11015252,38499517,11,Vladimir_Lenin,"\"Left-Wing\"_Communism:_An_Infantile_Disorder",link
4711303,18938265,35,Ridin',"\"Weird_Al\"_Yankovic",link
3207665,3564374,14,A_Dweller_on_Two_Planets,"\"I_AM\"_Activity",link
573460,18938265,12,Space_Ghost_Coast_to_Coast,"\"Weird_Al\"_Yankovic",link
293794,2398711,12,Dublin_Airport,"\"Solidarity\"_Szczecin–Goleniów_Airport",other
11730578,331586,20,List_of_American_films_of_1986,"\"Crocodile\"_Dundee",other
,7630017,84,other-bing,"\"Weird_Al\"_Yankovic_discography",other
,10231968,116,other-empty,$_(disambiguation),other
782360,12571133,11,Lustmord,"\"V\"_Is_for_Vagina",other
147692,12571133,32,Tim_Alexander,"\"V\"_Is_for_Vagina",link
,43882355,132,other-google,What_Is_This_Heart?,other
6064795,18938265,232,Straight_Outta_Lynwood,"\"Weird_Al\"_Yankovic",link
,331586,20,other-twitter,"\"Crocodile\"_Dundee",other
11981948,12571133,12,Gil_Sharone,"\"V\"_Is_for_Vagina",other
31561319,18938265,130,Alpocalypse,"\"Weird_Al\"_Yankovic",link
1743090,18938265,52,Parody_music,"\"Weird_Al\"_Yankovic",link
1264623,331586,14,Mental_As_Anything,"\"Crocodile\"_Dundee",link
8078282,331586,348,Australia_(2008_film),"\"Crocodile\"_Dundee",link
,1362990,48,other-bing,"\"Pimpernel\"_Smith",other
,1478845,974,other-google,"\"Repent,_Harlequin!\"_Said_the_Ticktockman",other
8109388,18938265,16,Tomorrow_(TV_series),"\"Weird_Al\"_Yankovic",link
30951,18938265,15,Tom_Lehrer,"\"Weird_Al\"_Yankovic",link
692334,563697,165,Athol_Fugard,"\"Master_Harold\"...and_the_Boys",link
1911262,1896643,11,Halloween_Havoc,"\"Dr._Death\"_Steve_Williams",link
,36758937,17,other-wikipedia,"\"Major\"_John_Buchanan",other
261070,37813210,58,Total_physical_response,Where_Are_Your_Keys?,other
600744,2556962,297,!!!,!!!_(album),link
,38499517,215,other-google,"\"Left-Wing\"_Communism:_An_Infantile_Disorder",other
1921683,6893310,26,!Hero,!Hero_(album),link
983849,18938265,51,Top_Secret!,"\"Weird_Al\"_Yankovic",link
,1261557,38,other-bing,Heroes,other
1928807,18938265,12,Fanny_pack,"\"Weird_Al\"_Yankovic",link
855901,899480,24,Overseas_Service_Ribbon,"\"A\"_Device",other
1503921,18938265,19,Hidden_track,"\"Weird_Al\"_Yankovic",link
113092,18938265,57,Twinkie,"\"Weird_Al\"_Yankovic",link
1002441,1896643,238,Jim_Ross,"\"Dr._Death\"_Steve_Williams",link
11748645,18938265,17,Another_One_Rides_the_Bus_(EP),"\"Weird_Al\"_Yankovic",link
34376590,22602473,22,Oka_Tokat_(2012_TV_series),!Oka_Tokat,link
,1831030,48,other-wikipedia,"$pringfield_(or,_How_I_Learned_to_Stop_Worrying_and_Love_Legalized_Gambling)",other
609020,1362990,18,David_Tomlinson,"\"Pimpernel\"_Smith",link
4008173,331586,18,59th_Academy_Awards,"\"Crocodile\"_Dundee",link
2301720,31438273,20,Kinsey_Millhone,"\"V\"_Is_for_Vengeance",link
,899480,13,other-empty,"\"A\"_Device",other
40362480,38499517,13,Communist_Party_of_Great_Britain,"\"Left-Wing\"_Communism:_An_Infantile_Disorder",other
,2556962,44,other-wikipedia,!!!_(album),other
359520,18938265,43,Joan_Jett,"\"Weird_Al\"_Yankovic",link
33246249,4161738,10,"\"Weird_Al\"_Yankovic_Live!:_The_Alpocalypse_Tour","\"Weird_Al\"_Yankovic_Live!",link
29446866,1478845,271,In_Time,"\"Repent,_Harlequin!\"_Said_the_Ticktockman",link
12089889,18938265,31,Eric_Stonestreet,"\"Weird_Al\"_Yankovic",link
,7630017,67,other-twitter,"\"Weird_Al\"_Yankovic_discography",other
2748007,1896643,28,Bill_Watts,"\"Dr._Death\"_Steve_Williams",link
9030340,18938265,38,List_of_Cal_Poly_at_San_Luis_Obispo_alumni,"\"Weird_Al\"_Yankovic",link
202033,,115,ECT,et_cetera,redlink
667089,18938265,140,Poodle_Hat,"\"Weird_Al\"_Yankovic",link
2399768,3564374,42,List_of_new_religious_movements,"\"I_AM\"_Activity",other
10090698,17495549,30,Part_of_Your_World,"\"I_Want\"_song",link
43039420,7630017,11,Everything_Will_Be_Alright_in_the_End,"\"Weird_Al\"_Yankovic_discography",other
10631715,1261557,12,Fripp_&_Eno,Heroes,link
20593859,18938265,15,Jizz_in_My_Pants,"\"Weird_Al\"_Yankovic",link
4148842,331586,17,The_Cowboy_Way_(film),"\"Crocodile\"_Dundee",other
164508,2398711,21,Liverpool_John_Lennon_Airport,"\"Solidarity\"_Szczecin–Goleniów_Airport",other
2301720,1282996,43,Kinsey_Millhone,"\"A\"_Is_for_Alibi",link
,1896643,75,other-bing,"\"Dr._Death\"_Steve_Williams",other
,12571133,94,other-empty,"\"V\"_Is_for_Vagina",other
29668256,,24,Separation_(statistics),"\"Firth\"_logistic_regression",redlink
3732122,18938265,15,Steve_Jay,"\"Weird_Al\"_Yankovic",link
31480,3564374,41,Theosophy,"\"I_AM\"_Activity",link
2722166,1362990,17,Francis_L._Sullivan,"\"Pimpernel\"_Smith",link
1745307,18938265,26,Cledus_T._Judd,"\"Weird_Al\"_Yankovic",link
912417,18938265,10,Grammy_Award_for_Best_Concept_Music_Video,"\"Weird_Al\"_Yankovic",link
873835,18938265,19,Al_TV,"\"Weird_Al\"_Yankovic",link
7360687,22602473,10,Rica_Peralejo,!Oka_Tokat,link
804126,3564374,52,Ascended_master,"\"I_AM\"_Activity",link
7194112,12565141,79,TVXQ_albums_discography,"\"O\"-Jung.Ban.Hap.",link
4677458,22499310,112,Jake_Holmes,"\"The_Above_Ground_Sound\"_of_Jake_Holmes",link
5412817,5400322,12,Mount_Eerie_(album),"\"No_Flashlight\":_Songs_of_the_Fulfilled_Night",link
238443,18938265,11,Liam_Lynch_(musician),"\"Weird_Al\"_Yankovic",link
31552317,7630017,15,Perform_This_Way,"\"Weird_Al\"_Yankovic_discography",link
3041018,1261557,395,Stage_(David_Bowie_album),Heroes,link
4110029,18938265,10,The_Night_Santa_Went_Crazy,"\"Weird_Al\"_Yankovic",link
920501,12571133,320,Maynard_James_Keenan,"\"V\"_Is_for_Vagina",link
,4042422,45,other-wikipedia,$2,other
,1578140,1820,other-google,%s,other
,7630017,532,other-empty,"\"Weird_Al\"_Yankovic_discography",other
,16252523,35,other-google,"\"K\"_Is_for_Killer",other
1584368,18938265,65,Yankovic,"\"Weird_Al\"_Yankovic",link
2098292,899480,58,United_States_military_award_devices,"\"A\"_Device",link
2018105,7630017,52,"List_of_songs_recorded_by_\"Weird_Al\"_Yankovic","\"Weird_Al\"_Yankovic_discography",link
1448522,1261557,35,Symphony_No._4_(Glass),Heroes,link
1690819,1896643,11,Barry_Windham,"\"Dr._Death\"_Steve_Williams",link
5779338,18938265,13,Closing_Time_(Semisonic_song),"\"Weird_Al\"_Yankovic",link
16046327,18938265,242,DC_Universe_Animated_Original_Movies,"\"Weird_Al\"_Yankovic",link
48071,4213160,123,Goldie_Hawn,$_(film),link
,39007767,10,other-wikipedia,$100_Guitar_Project,other
41170737,18938265,37,Happy_(Pharrell_Williams_song),"\"Weird_Al\"_Yankovic",link
3795017,18938265,84,Liberian_Girl,"\"Weird_Al\"_Yankovic",link
9469360,12571133,14,Queen_B.,"\"V\"_Is_for_Vagina",link
1261548,1261557,59,Station_to_Station,Heroes,link
,28907601,82,other-google,"\"Ode-to-Napoleon\"_hexachord",other
4619790,,47,Puscifer,"\"D\"_Is_for_Dubby_–_The_Lustmord_Dub_Mixes",redlink
2652496,1896643,12,Virtual_Pro_Wrestling_2:_Ōdō_Keishō,"\"Dr._Death\"_Steve_Williams",link
,3564374,60,other-bing,"\"I_AM\"_Activity",other
2125672,18938265,11,Ghetto_Supastar_(That_Is_What_You_Are),"\"Weird_Al\"_Yankovic",link
15580374,1261557,40,Main_Page,Heroes,other
